Format: Draw Number,Draw Date (yyyymmdd),Winning Number 1,2,3,4,5,6,Supplementary 1,2,Division 1,2,3,4,5,6
1219,19930327,11,42,3,45,27,5,34,14
1221,19930403,42,10,27,9,26,35,4,22
1223,19930410,13,35,29,28,7,15,2,41
1225,19930417,21,33,9,1,19,8,20,29
1227,19930424,18,32,1,19,8,24,17,15
1229,19930501,26,31,8,18,1,22,13,28
1231,19930508,23,8,36,9,26,19,38,1
1233,19930515,29,18,16,31,14,7,2,44
1235,19930522,44,37,23,12,7,9,30,19
1237,19930529,5,39,1,20,35,13,25,15
1239,19930605,7,10,6,18,34,24,19,44
1241,19930612,1,36,9,12,3,38,4,28
1243,19930619,26,5,4,19,39,14,35,8
1245,19930626,6,14,1,30,36,40,23,3
1247,19930703,44,32,40,2,39,3,29,25
1249,19930710,42,29,38,45,36,14,2,32
1251,19930717,16,38,25,41,20,35,9,5
1253,19930724,14,22,43,27,35,6,3,28
1255,19930731,8,16,43,20,42,3,40,31
1257,19930807,10,36,16,32,13,26,9,19
1259,19930814,14,9,35,31,33,20,19,18
1261,19930821,31,6,21,19,35,23,29,33
1263,19930828,31,8,43,17,11,36,9,18
1265,19930904,30,41,15,44,8,7,3,4
1267,19930911,3,29,45,11,39,23,13,7
1269,19930918,18,10,39,4,35,21,25,3
1271,19930925,13,22,1,27,31,6,30,18
1273,19931002,20,34,1,26,44,38,43,3
1275,19931009,23,38,12,9,4,34,5,20
1277,19931016,19,17,25,7,9,12,5,23
1279,19931023,34,18,42,22,1,26,33,40
1281,19931030,5,20,30,26,23,24,14,38
1283,19931106,24,12,20,3,19,6,9,29
1285,19931113,17,7,11,27,26,32,21,1
1287,19931120,3,18,24,42,5,25,45,17
1289,19931127,45,26,1,17,32,34,38,11
1291,19931204,26,42,1,12,34,15,21,35
1293,19931211,45,32,34,31,21,42,10,12
1295,19931218,28,25,21,6,19,32,22,3
1297,19931225,45,6,4,26,16,42,37,15
1299,19940101,30,38,37,29,31,24,34,35
1301,19940108,22,35,33,5,27,34,26,23
1303,19940115,34,43,7,4,39,13,9,33
1305,19940122,44,43,34,4,18,10,38,17
1307,19940129,3,15,38,41,7,19,1,39
1309,19940205,3,28,24,16,10,25,15,44
1311,19940212,3,11,9,18,17,36,43,37
1313,19940219,23,44,45,6,20,19,18,31
1315,19940226,34,14,25,30,24,20,3,21
1317,19940305,30,2,26,36,19,10,1,35
1319,19940312,19,42,4,37,29,18,40,11
1321,19940319,31,13,35,20,34,12,14,42
1323,19940326,27,10,20,4,40,7,1,28
1325,19940402,40,29,1,43,26,3,34,23
1327,19940409,7,43,42,3,31,22,30,33
1329,19940416,7,15,31,13,12,29,28,25
1331,19940423,12,4,43,26,8,18,1,20
1333,19940430,3,25,31,15,38,40,23,36
1335,19940507,40,39,29,22,44,9,2,18
1337,19940514,20,31,13,30,34,14,10,4
1339,19940521,29,22,39,1,31,38,18,40
1341,19940528,18,33,26,9,16,35,5,7
1343,19940604,34,42,27,5,25,33,4,3
1345,19940611,10,24,14,2,9,1,23,4
1347,19940618,9,38,36,28,41,24,43,1
1349,19940625,14,6,17,45,23,10,41,19
1351,19940702,11,40,21,9,32,28,45,42
1353,19940709,2,33,40,18,16,21,45,43
1355,19940716,5,42,19,37,4,33,26,41
1357,19940723,39,13,21,34,31,3,4,20
1359,19940730,13,20,38,26,24,1,2,29
1361,19940806,29,32,9,15,11,26,13,7
1363,19940813,26,25,11,9,36,15,4,33
1365,19940820,13,7,40,34,17,5,1,15
1367,19940827,43,25,12,10,23,26,45,17
1369,19940903,17,24,3,1,41,9,32,39
1371,19940910,18,7,32,3,22,39,17,12
1373,19940917,13,1,27,25,3,2,32,44
1375,19940924,21,42,33,29,23,32,36,27
1377,19941001,1,40,27,21,16,26,8,23
1379,19941008,16,29,36,15,25,4,26,14
1381,19941015,38,33,8,26,37,12,39,27
1383,19941022,7,25,32,42,40,3,38,28
1385,19941029,43,14,20,23,36,45,42,9
1387,19941105,44,38,3,33,1,7,45,42
1389,19941112,21,6,44,12,8,9,14,41
1391,19941119,26,40,20,24,11,44,23,2
1393,19941126,12,4,27,9,41,16,2,39
1395,19941203,22,24,20,45,26,35,6,33
1397,19941210,40,31,44,35,14,11,5,12
1399,19941217,37,26,22,40,1,17,24,21
1401,19941224,37,23,17,1,38,2,32,21
1403,19941231,41,30,14,6,21,35,32,40
1405,19950107,41,17,31,25,40,27,1,7
1407,19950114,25,26,14,28,22,45,40,43
1409,19950121,34,36,3,41,6,32,42,40
1411,19950128,42,23,17,7,41,20,45,16
1413,19950204,21,36,15,45,33,2,20,31
1415,19950211,15,4,31,24,20,42,12,36
1417,19950218,3,6,8,32,19,5,42,1
1419,19950225,43,41,19,8,42,3,32,15
1421,19950304,25,10,4,24,35,2,44,13
1423,19950311,3,18,34,8,36,13,9,31
1425,19950318,44,17,9,3,21,4,24,23
1427,19950325,43,28,29,24,31,45,27,15
1429,19950401,38,18,8,21,16,35,2,42
1431,19950408,37,9,23,32,18,24,25,39
1433,19950415,16,34,33,8,19,14,23,29
1435,19950422,36,24,40,44,6,11,26,7
1437,19950429,40,29,23,8,1,31,7,43
1439,19950506,6,7,36,15,43,3,26,4
1441,19950513,7,6,4,14,31,45,44,28
1443,19950520,43,21,6,10,18,22,30,37
1445,19950527,39,27,18,45,12,41,37,7
1447,19950603,37,5,16,12,2,26,19,4
1449,19950610,45,36,29,37,30,42,43,39
1451,19950617,19,15,8,5,2,23,26,6
1453,19950624,1,33,21,6,11,38,25,18
1455,19950701,9,28,27,6,39,43,17,2
1457,19950708,19,34,38,40,43,45,13,10
1459,19950715,22,19,44,13,28,37,6,42
1461,19950722,15,21,32,18,25,35,8,37
1463,19950729,31,15,27,10,14,17,19,28
1465,19950805,31,28,34,42,1,5,17,29
1467,19950812,9,40,32,15,13,20,8,3
1469,19950819,15,13,9,10,41,2,17,26
1471,19950826,25,40,12,9,16,11,20,43
1473,19950902,34,42,28,17,10,9,20,2
1475,19950909,22,39,14,23,16,7,24,4
1477,19950916,19,17,26,4,18,12,39,7
1479,19950923,27,9,19,12,8,4,10,37
1481,19950930,36,39,9,21,45,40,3,7
1483,19951007,44,20,10,27,12,4,13,22
1485,19951014,14,18,28,41,7,31,43,39
1487,19951021,32,13,14,17,4,11,43,37
1489,19951028,4,2,36,6,38,37,26,10
1491,19951104,14,30,44,45,38,35,13,29
1493,19951111,9,35,5,43,27,23,11,6
1495,19951118,38,11,44,13,3,40,5,12
1497,19951125,22,38,4,6,15,17
1497,19951125,19,25,31,14,35,22,43,26
1499,19951202,19,3,42,40,36,6
1499,19951202,18,40,2,21,42,37,30,35
1501,19951209,23,27,40,31,9,21
1501,19951209,19,18,37,3,15,25,13,34
1503,19951216,19,30,11,10,1,4
1503,19951216,23,42,28,34,8,15,14,32
1505,19951223,1,12,34,15,40,27
1505,19951223,2,22,23,33,3,6,19,27
1507,19951230,38,40,45,22,16,44
1507,19951230,15,26,6,18,40,45,34,19
1509,19960106,5,27,19,10,4,29
1509,19960106,43,7,22,6,33,29,21,8
1511,19960113,4,17,21,36,44,9
1511,19960113,2,9,16,28,5,3,29,11
1513,19960120,6,42,29,4,11,32
1513,19960120,7,35,42,17,28,45,10,8
1515,19960127,12,24,29,41,18,32
1515,19960127,23,33,44,32,36,19,31,4
1517,19960203,20,11,8,23,14,25
1517,19960203,5,44,8,17,15,32,31,35
1519,19960210,16,13,44,42,21,11
1519,19960210,42,33,35,7,34,44,39,13
1521,19960217,12,34,7,45,30,39
1521,19960217,18,37,26,31,22,5,14,30
1523,19960224,34,45,1,39,38,37
1523,19960224,15,13,31,14,28,19,3,40
1525,19960302,22,38,10,3,26,39
1525,19960302,41,13,42,14,33,15,25,8
1527,19960309,18,10,2,28,37,9
1527,19960309,44,10,26,15,37,40,11,42
1529,19960316,12,25,34,40,6,42
1529,19960316,31,39,36,20,12,38,1,2
1531,19960323,7,32,13,35,17,8
1531,19960323,23,11,25,43,18,41,26,10
1533,19960330,3,28,23,41,31,1
1533,19960330,36,24,44,4,33,30,11,15
1535,19960406,9,13,32,11,24,39
1535,19960406,12,33,44,18,22,40,38,7
1537,19960413,34,20,41,16,9,24
1537,19960413,36,12,35,3,31,26,8,14
1539,19960420,26,20,33,32,27,37
1539,19960420,35,3,14,17,2,19,42,12
1541,19960427,41,2,33,19,37,9
1541,19960427,26,44,42,13,7,15,2,28
1543,19960504,39,35,34,40,14,5
1543,19960504,34,29,36,35,5,39,23,31
1545,19960511,17,30,35,9,25,28
1545,19960511,22,34,36,15,25,35,24,11
1547,19960518,35,12,10,34,41,29
1547,19960518,44,12,42,37,26,27,15,17
1549,19960525,27,24,18,6,45,28
1549,19960525,36,11,42,30,1,45,9,39
1551,19960601,13,15,27,9,35,44
1551,19960601,16,35,12,28,32,4,45,23
1553,19960608,44,21,32,8,7,3
1553,19960608,12,18,32,44,10,38,15,43
1555,19960615,8,13,21,3,27,19
1555,19960615,45,13,32,24,2,23,41,16
1557,19960622,5,37,34,19,14,3
1557,19960622,3,25,5,27,8,44,31,30
1559,19960629,35,21,45,17,23,19
1559,19960629,40,9,19,2,30,29,33,3
1561,19960706,5,45,40,23,30,3
1561,19960706,25,15,32,19,16,30,1,26
1563,19960713,37,10,43,30,26,19
1563,19960713,36,21,14,5,45,16,23,26
1565,19960720,20,43,38,36,21,44
1565,19960720,39,29,44,14,27,5,17,19
1567,19960727,30,18,14,34,16,9
1567,19960727,42,23,3,45,41,5,29,35
1569,19960803,4,29,30,5,28,9
1569,19960803,19,15,43,31,34,35,26,11
1571,19960810,12,15,8,9,2,38
1571,19960810,24,41,18,1,30,17,40,27
1573,19960817,40,5,3,11,19,24
1573,19960817,25,31,11,23,12,30,1,28
1575,19960824,45,22,38,16,37,29
1575,19960824,19,14,25,28,38,4,33,17
1577,19960831,32,30,22,38,40,29
1577,19960831,6,26,42,20,18,10,19,4
1579,19960907,33,41,37,3,40,1
1579,19960907,42,1,37,40,28,39,30,21
1581,19960914,31,42,45,33,37,39
1581,19960914,45,32,23,28,16,8,10,5
1583,19960921,40,25,4,20,42,29
1583,19960921,31,36,26,24,41,30,40,11
1585,19960928,9,23,35,44,32,40
1585,19960928,21,34,33,27,4,12,35,30
1587,19961005,20,9,10,28,7,36
1587,19961005,42,13,43,14,22,37,24,27
1589,19961012,2,23,40,19,43,1
1589,19961012,41,14,29,36,32,4,44,39
1591,19961019,24,11,3,40,38,35
1591,19961019,19,18,45,26,20,9,13,2
1593,19961026,34,13,22,44,40,26
1593,19961026,2,14,24,20,27,29,4,28
1595,19961102,35,8,9,11,16,10
1595,19961102,2,9,8,3,28,21,34,25
1597,19961109,15,27,19,6,35,12
1597,19961109,26,40,44,10,29,32,23,8
1599,19961116,20,44,33,31,12,7
1599,19961116,24,39,25,13,29,9,44,28
1601,19961123,45,44,6,5,27,24
1601,19961123,4,11,24,14,27,31,20,19
1603,19961130,44,39,33,34,31,18
1603,19961130,28,10,33,32,37,44,21,6
1605,19961207,8,12,22,27,16,4
1605,19961207,19,29,9,3,42,21,22,16
1607,19961214,42,33,29,26,8,15
1607,19961214,13,21,14,4,28,32,24,25
1609,19961221,5,22,29,18,35,38
1609,19961221,40,15,45,21,20,35,14,34
1611,19961228,21,41,28,32,18,15
1611,19961228,9,32,35,11,20,40,8,39
1613,19970104,44,41,43,25,37,27
1613,19970104,26,6,36,22,30,27,12,11
1615,19970111,42,38,23,43,5,12
1615,19970111,10,29,43,36,24,23,8,13
1617,19970118,5,44,11,19,43,21
1617,19970118,11,10,9,21,32,41,19,25
1619,19970125,13,34,37,24,9,31
1619,19970125,36,44,19,14,29,42,23,38
"1621","19970201","25","8","15","39","34","37","44","42","$397,025.97","$13,252.10","$1,283.50","$40.50","$26.70"
"1623","19970208","16","15","11","39","9","24","41","19","$1,207,031.01","$12,348.80","$1,301.50","$37.70","$22.95"
"1625","19970215","12","32","39","10","29","1","43","13","$2,600,000.00","$11,037.55","$1,224.00","$39.75","$24.30"
"1627","19970222","26","7","13","4","3","22","21","11","$486,195.36","$4,294.50","$582.35","$21.85","$13.15"
"1629","19970301","23","3","37","1","39","22","10","24","$804,805.61","$17,166.90","$1,427.95","$43.20","$25.35"
"1631","19970308","23","27","30","29","42","1","13","41","$2,395,859.95","$14,233.50","$1,338.95","$40.20","$21.95"
"1633","19970315","5","2","15","29","1","20","40","9","$593,582.10","$7,771.25","$941.15","$30.80","$19.25"
"1635","19970322","35","21","36","19","6","4","23","26","$262,413.54","$9,896.85","$976.65","$31.90","$19.70"
"1637","19970329","1","10","40","6","23","38","33","17","$791,700.87","$9,794.50","$1,200.75","$36.75","$24.30"
"1639","19970405","5","7","27","22","17","44","16","32","$403,763.60","$10,500.05","$748.90","$27.25","$21.65"
"1641","19970412","37","35","23","31","3","17","12","16","$1,333,333.34","$10,735.85","$960.15","$31.25","$21.80"
"1643","19970419","39","45","16","43","32","30","10","42","$619,107.23","$19,185.85","$1,351.50","$43.80","$26.90"
"1645","19970426","32","41","29","7","36","11","35","4","$185,288.68","$7,597.05","$854.35","$33.10","$21.15"
"1647","19970503","32","36","18","30","33","22","26","8","$1,220,831.84","$13,900.30","$1,169.35","$37.45","$23.10"
"1649","19970510","28","15","2","8","29","17","22","26","$495,516.74","$8,923.35","$854.00","$30.30","$17.85"
"1651","19970517","7","38","15","26","12","16","36","3","$2,444,669.23","$13,312.20","$1,156.80","$34.55","$20.40"
"1653","19970524","28","23","36","43","25","39","13","21","$596,410.71","$8,827.85","$1,063.50","$37.35","$20.60"
"1655","19970531","1","8","24","26","43","45","12","11","$478,330.73","$9,555.55","$1,224.95","$37.60","$21.50"
"1657","19970607","6","31","43","29","30","5","22","16","$795,545.63","$12,217.75","$1,296.55","$42.10","$25.05"
"1659","19970614","20","4","3","14","12","41","33","17","$493,438.21","$11,457.05","$1,393.35","$37.60","$24.20"
"1661","19970621","30","25","1","40","24","16","5","18","$1,090,909.10","$9,381.75","$981.45","$35.70","$22.60"
"1663","19970628","27","20","21","40","11","22","17","19","$627,171.11","$9,571.25","$1,108.15","$31.50","$19.05"
"1665","19970705","7","9","30","12","19","5","29","36","$129,962.23","$4,386.30","$474.80","$22.00","$16.80"
"1667","19970712","8","6","37","26","24","36","32","35","$612,736.38","$11,601.55","$1,191.65","$36.45","$24.80"
"1669","19970719","17","41","44","25","33","11","42","13","$483,146.96","$9,082.70","$844.85","$28.65","$22.45"
"1671","19970726","4","1","29","36","15","33","40","38","$489,596.16","$11,600.35","$1,267.05","$38.15","$26.50"
"1673","19970802","45","43","38","20","24","44","8","7","$0.00","$15,112.60","$1,400.20","$40.65","$25.50"
"1675","19970809","4","26","28","25","31","2","34","1","$1,063,044.53","$11,942.10","$1,113.15","$35.90","$24.10"
"1677","19970816","27","18","15","8","32","35","24","33","$507,376.40","$15,100.05","$969.10","$33.30","$23.05"
"1679","19970823","24","29","7","22","11","12","37","36","$1,200,000.00","$7,919.10","$794.15","$28.00","$19.35"
"1681","19970830","15","35","32","23","44","11","28","14","$421,922.12","$10,601.20","$999.00","$35.25","$22.60"
"1683","19970906","35","33","42","31","5","34","3","29","$873,027.08","$18,592.95","$1,330.60","$36.85","$24.50"
"1685","19970913","43","39","7","31","41","34","38","15","$629,366.36","$11,299.65","$1,036.55","$36.90","$24.20"
"1687","19970920","22","17","20","26","34","15","9","35","$310,362.79","$13,218.20","$1,164.95","$36.05","$22.40"
"1689","19970927","23","26","9","11","39","28","3","45","$348,407.27","$10,390.80","$904.25","$30.75","$20.40"
"1691","19971004","12","30","44","38","25","17","18","20","$814,798.33","$10,411.75","$1,135.75","$38.90","$23.40"
"1693","19971011","9","36","20","8","22","26","32","19","$815,642.31","$7,449.45","$880.00","$30.45","$20.20"
"1695","19971018","11","17","30","25","43","23","12","13","$866,666.67","$8,356.15","$883.05","$30.90","$18.90"
"1697","19971025","26","18","11","12","19","25","21","4","$41,573.46","$3,705.65","$653.15","$28.75","$17.45"
"1699","19971101","39","16","42","30","31","25","32","27","$1,248,493.27","$16,826.35","$1,398.80","$43.95","$26.65"
"1701","19971108","17","5","30","4","6","9","25","40","$811,568.55","$9,890.85","$838.10","$29.30","$21.00"
"1703","19971115","5","18","19","35","3","21","45","13","$824,077.95","$9,276.85","$763.55","$28.00","$16.95"
"1705","19971122","10","44","28","7","17","12","8","3","$489,175.38","$6,882.90","$846.15","$29.65","$17.95"
"1707","19971129","12","9","3","20","15","38","33","1","$410,172.77","$9,529.00","$905.10","$30.30","$21.90"
"1709","19971206","13","29","35","5","45","2","11","16","$272,222.87","$7,552.20","$749.45","$25.70","$19.20"
"1711","19971213","37","41","44","28","3","40","20","33","$1,500,000.00","$11,914.55","$1,234.95","$38.70","$24.25"
"1713","19971220","4","44","29","40","14","12","17","18","$419,359.94","$8,464.35","$1,150.30","$35.45","$21.95"
"1715","19971227","10","4","28","36","12","45","16","22","$359,408.26","$7,660.65","$841.65","$26.00","$20.70"
"1717","19980103","24","41","1","37","21","5","17","2","$342,302.12","$10,952.00","$1,225.80","$40.95","$24.95"
"1719","19980110","3","41","25","2","4","18","5","7","$2,396,973.21","$17,505.50","$1,394.75","$41.05","$19.90"
"1721","19980117","40","17","2","11","32","7","26","45","$216,128.12","$7,496.20","$725.95","$28.40","$21.25"
"1723","19980124","36","28","25","8","7","20","27","17","$807,407.27","$10,877.55","$966.70","$31.10","$19.90"
"1725","19980131","27","26","40","19","31","7","44","17","$2,422,067.50","$9,829.05","$929.45","$29.75","$19.70"
"1727","19980207","22","3","7","21","20","2","11","23","$272,675.88","$5,362.30","$779.30","$29.30","$15.60"
"1729","19980214","17","15","2","7","31","25","42","10","$600,000.00","$9,269.20","$840.30","$29.75","$21.65"
"1731","19980221","12","6","17","14","13","3","2","5","$363,824.51","$5,768.65","$822.95","$28.95","$19.10"
"1733","19980228","42","31","41","18","1","2","14","15","$629,870.31","$16,099.40","$1,545.85","$45.60","$26.80"
"1735","19980307","40","23","8","25","20","9","22","30","$416,361.66","$8,511.45","$887.65","$31.30","$20.30"
"1737","19980314","16","17","4","42","1","27","6","24","$496,435.53","$10,940.75","$1,119.55","$37.00","$23.20"
"1739","19980321","44","43","18","6","30","19","23","5","$502,088.56","$12,344.25","$1,182.10","$38.30","$22.90"
"1741","19980328","36","21","16","37","24","25","33","43","$1,254,070.11","$13,091.65","$1,307.55","$40.70","$26.05"
"1743","19980404","6","3","9","5","18","16","14","8","$764,705.89","$5,303.20","$770.95","$27.95","$18.95"
"1745","19980411","15","45","34","7","41","3","2","33","$2,586,856.68","$14,359.75","$1,091.50","$36.45","$25.60"
"1747","19980418","16","19","41","21","10","9","18","28","$848,521.90","$10,343.20","$1,201.20","$36.55","$21.30"
"1749","19980425","39","20","15","45","36","5","13","21","$485,081.60","$11,273.55","$1,051.85","$34.95","$22.25"
"1751","19980502","8","37","44","9","40","27","15","21","$504,942.50","$9,630.00","$1,111.85","$38.00","$22.55"
"1753","19980509","7","40","28","39","5","12","8","25","$287,438.44","$11,810.15","$1,015.80","$33.95","$20.80"
"1755","19980516","17","7","10","36","16","8","43","33","$1,263,849.25","$12,425.20","$1,051.70","$31.85","$23.75"
"1757","19980523","4","29","7","32","11","20","21","3","$277,023.87","$6,314.50","$547.45","$23.55","$16.85"
"1759","19980530","17","42","23","2","8","16","30","19","$356,614.19","$10,139.15","$959.55","$33.85","$20.80"
"1761","19980606","13","21","24","25","34","7","14","15","$623,031.28","$8,060.80","$710.40","$26.10","$18.65"
"1763","19980613","32","20","35","11","34","16","7","6","$1,281,599.05","$11,100.10","$1,286.70","$38.15","$21.20"
"1765","19980620","2","17","24","38","30","34","33","10","$1,500,000.00","$11,177.30","$1,203.60","$39.05","$24.55"
"1767","19980627","2","33","42","6","24","25","44","18","$646,855.09","$16,148.15","$1,150.55","$39.25","$25.90"
"1769","19980704","29","7","5","38","12","22","45","4","$283,207.46","$8,566.50","$811.95","$28.50","$20.60"
"1771","19980711","43","4","31","30","36","3","9","23","$1,263,000.89","$16,165.95","$1,369.30","$40.85","$22.00"
"1773","19980718","12","45","6","20","27","18","3","7","$2,515,192.45","$10,208.20","$996.00","$31.40","$18.15"
"1775","19980725","5","44","16","9","42","32","6","37","$505,290.23","$13,738.95","$1,290.60","$41.85","$26.60"
"1777","19980801","9","8","10","22","5","17","18","32","$836,916.82","$8,778.10","$743.55","$27.00","$20.70"
"1779","19980808","13","30","11","25","39","18","42","4","$509,676.06","$8,240.80","$939.10","$30.50","$20.70"
"1781","19980815","30","13","3","14","45","18","33","9","$321,318.82","$7,564.75","$832.55","$31.15","$20.10"
"1783","19980822","23","2","9","42","39","45","16","44","$1,200,000.00","$10,028.50","$1,247.15","$39.30","$24.45"
"1785","19980829","40","25","13","37","44","5","24","32","$438,816.57","$11,807.95","$1,045.00","$35.75","$24.65"
"1787","19980905","6","44","39","42","1","18","15","25","$447,775.55","$14,031.30","$1,398.30","$43.60","$27.10"
"1789","19980912","24","19","44","2","39","23","26","28","$855,091.94","$14,915.85","$1,256.10","$39.20","$23.45"
"1791","19980919","19","37","12","11","35","4","5","13","$362,024.71","$10,999.85","$913.40","$30.05","$18.45"
"1793","19980926","38","29","20","33","26","44","7","35","$248,803.85","$8,490.60","$992.90","$36.55","$21.95"
"1795","19981003","18","7","24","3","43","16","9","23","$504,308.74","$10,088.80","$1,011.85","$32.00","$19.10"
"1797","19981010","10","30","15","1","40","41","25","14","$1,248,045.38","$8,994.25","$791.60","$32.20","$21.25"
"1799","19981017","15","28","2","37","5","16","3","38","$2,600,000.00","$12,703.25","$1,127.70","$35.75","$23.70"
"1801","19981024","41","24","43","31","45","37","13","9","$426,038.08","$13,337.95","$1,065.70","$38.05","$25.05"
"1803","19981031","40","8","21","30","33","35","43","39","$510,632.72","$9,592.05","$1,131.35","$36.25","$25.45"
"1805","19981107","28","33","39","19","4","36","9","44","$500,868.42","$11,246.50","$1,020.15","$34.85","$19.20"
"1807","19981114","6","45","25","44","26","37","35","41","$1,270,890.17","$13,824.00","$1,377.40","$42.65","$26.05"
"1809","19981121","38","24","1","32","3","18","2","25","$500,558.55","$11,851.95","$1,102.85","$39.25","$25.75"
"1811","19981128","11","41","2","25","5","30","8","14","$311,632.25","$8,169.05","$903.65","$32.55","$20.30"
"1813","19981205","18","27","33","6","45","32","2","24","$1,241,305.66","$12,449.15","$1,137.50","$37.65","$24.10"
"1815","19981212","25","36","2","18","9","32","6","34","$1,363,636.37","$10,330.90","$969.25","$33.15","$22.40"
"1817","19981219","18","4","22","16","27","5","36","41","$320,786.40","$10,765.45","$721.70","$29.20","$22.55"
"1819","19981226","33","2","13","37","31","4","27","11","$869,176.94","$9,144.40","$1,200.65","$35.75","$18.65"
"1821","19990102","35","5","18","41","28","44","9","45","$395,684.37","$10,651.90","$1,075.30","$36.15","$22.95"
"1823","19990109","41","29","24","14","16","5","42","28","$346,180.08","$13,754.70","$1,193.25","$39.80","$26.05"
"1825","19990116","43","36","38","9","19","39","25","26","$2,413,884.97","$13,406.50","$1,223.30","$35.70","$23.15"
"1827","19990123","5","8","16","3","15","41","1","7","$610,558.75","$6,509.15","$955.80","$31.80","$17.95"
"1829","19990130","25","36","3","43","44","45","14","41","$621,948.47","$11,159.05","$1,286.55","$36.55","$20.45"
"1831","19990206","41","8","18","39","12","30","24","38","$644,455.97","$12,417.60","$1,100.30","$37.80","$23.60"
"1833","19990213","34","15","35","16","29","33","24","22","$1,333,333.34","$9,830.40","$1,049.95","$38.65","$23.80"
"1835","19990220","43","39","25","20","10","38","13","7","$648,233.74","$10,036.35","$1,341.30","$38.75","$22.15"
"1837","19990227","12","23","26","39","13","41","17","30","$848,724.74","$8,914.40","$1,059.25","$36.75","$22.50"
"1839","19990306","16","19","34","35","40","33","42","23","$1,261,972.55","$16,542.85","$1,416.45","$40.70","$25.75"
"1841","19990313","3","24","41","19","26","6","32","37","$497,069.22","$10,955.65","$1,055.65","$35.15","$23.75"
